Time,Amb,Obj,Temp,Humid,CO2,Elapsed,LightTop,LightFront
.0,640.0,23.33
2023-11-22 16:56:15,21.99,20.73,25.45,31.9,1253.36,5808444.0,640.0,23.33
2023-11-22 16:56:17,21.99,20.69,25.46,31.93,1253.51,5810444.0,640.0,23.33
2023-11-22 16:56:19,22.01,20.69,25.45,31.93,1252.75,5812444.0,640.0,23.33
2023-11-22 16:56:21,21.97,20.73,25.45,31.94,1252.75,5814444.0,640.0,23.33
2023-11-22 16:56:23,21.99,20.71,25.46,31.87,1252.74,5816444.0,640.0,23.33
2023-11-22 16:56:25,21.99,20.69,25.45,31.9,1252.57,5818444.0,640.0,23.33
2023-11-22 16:56:27,22.01,20.71,25.48,31.9,1252.74,5820444.0,640.0,23.33
2023-11-22 16:56:29,21.99,20.69,25.48,31.87,1252.96,5822444.0,640.0,23.33
2023-11-22 16:56:31,21.97,20.73,25.48,31.9,1252.37,5824444.0,640.0,23.33
2023-11-22 16:56:33,22.01,20.75,25.49,31.87,1252.21,5826444.0,640.0,23.33
2023-11-22 16:56:35,21.99,20.77,25.49,31.95,1252.48,5828444.0,640.0,23.33
2023-11-22 16:56:37,22.01,20.67,25.49,31.92,1252.71,5830444.0,640.0,23.33
2023-11-22 16:56:39,21.99,20.73,25.52,31.95,1253.09,5832444.0,640.0,23.33
2023-11-22 16:56:41,22.01,20.67,25.5,31.92,1253.22,5834444.0,640.0,23.33
2023-11-22 16:56:43,22.01,20.77,25.5,31.92,1253.85,5836444.0,640.0,23.33
2023-11-22 16:56:45,21.97,20.75,25.5,31.98,1254.13,5838444.0,640.0,23.33
2023-11-22 16:56:47,21.99,20.71,25.48,31.96,1254.0,5840444.0,643.33,23.33
2023-11-22 16:56:49,22.01,20.73,25.48,31.93,1254.06,5842444.0,640.0,23.33
2023-11-22 16:56:51,22.01,20.67,25.49,32.02,1253.92,5844444.0,640.0,23.33
2023-11-22 16:56:53,22.01,20.67,25.5,31.99,1253.71,5846444.0,640.0,23.33
2023-11-22 16:56:55,22.01,20.69,25.52,31.95,1253.8,5848444.0,640.0,23.33
2023-11-22 16:56:57,22.01,20.67,25.52,31.95,1253.94,5850444.0,640.0,23.33
2023-11-22 16:56:59,22.01,20.71,25.5,31.99,1254.37,5852444.0,643.33,23.33
2023-11-22 16:57:01,22.01,20.73,25.52,31.96,1255.24,5854444.0,640.0,23.33
2023-11-22 16:57:03,21.99,20.73,25.53,31.94,1256.49,5856444.0,640.0,23.33
2023-11-22 16:57:05,22.01,20.69,25.52,31.89,1256.45,5858444.0,640.0,23.33
2023-11-22 16:57:07,21.99,20.67,25.52,31.89,1256.71,5860444.0,640.0,23.33
2023-11-22 16:57:09,21.99,20.71,25.5,31.84,1256.64,5862444.0,640.0,23.33
2023-11-22 16:57:11,22.01,20.71,25.53,31.88,1256.6,5864444.0,640.0,23.33
2023-11-22 16:57:13,22.01,20.73,25.52,31.84,1256.54,5866444.0,640.0,23.33
2023-11-22 16:57:15,22.01,20.71,25.53,31.83,1256.44,5868444.0,643.33,23.33
2023-11-22 16:57:17,21.99,20.63,25.53,31.83,1256.75,5870444.0,640.0,23.33
2023-11-22 16:57:19,22.01,20.71,25.48,31.86,1256.69,5872444.0,640.0,23.33
2023-11-22 16:57:21,21.99,20.73,25.53,31.88,1256.16,5874444.0,640.0,23.33
2023-11-22 16:57:23,22.01,20.81,25.5,31.89,1255.99,5876444.0,640.0,23.33
2023-11-22 16:57:25,22.01,20.67,25.5,31.87,1255.68,5878444.0,640.0,23.33
2023-11-22 16:57:27,22.05,20.71,25.53,31.86,1255.33,5880444.0,640.0,23.33
2023-11-22 16:57:29,22.05,20.79,25.5,31.9,1255.26,5882444.0,640.0,23.33
2023-11-22 16:57:31,22.01,20.73,25.5,31.95,1255.37,5884444.0,640.0,23.33
2023-11-22 16:57:33,21.99,20.71,25.53,31.92,1255.42,5886444.0,640.0,23.33
2023-11-22 16:57:35,21.99,20.73,25.52,31.87,1255.87,5888444.0,640.0,23.33
2023-11-22 16:57:37,22.01,20.83,25.52,31.84,1256.49,5890444.0,640.0,23.33
2023-11-22 16:57:39,22.01,20.67,25.53,31.85,1256.46,5892444.0,640.0,23.33
2023-11-22 16:57:41,22.03,20.77,25.5,31.78,1256.37,5894444.0,640.0,23.33
2023-11-22 16:57:43,22.01,20.77,25.53,31.74,1256.66,5896444.0,640.0,23.33
2023-11-22 16:57:45,22.01,20.73,25.53,31.74,1256.25,5898444.0,640.0,23.33
2023-11-22 16:57:47,22.01,20.67,25.52,31.74,1256.43,5900444.0,640.0,23.33
2023-11-22 16:57:49,22.01,20.71,25.56,31.72,1256.18,5902444.0,640.0,23.33
2023-11-22 16:57:51,22.01,20.65,25.56,31.64,1256.43,5904444.0,640.0,23.33
2023-11-22 16:57:53,22.01,20.67,25.53,31.61,1255.99,5906444.0,640.0,23.33
2023-11-22 16:57:55,21.99,20.69,25.56,31.62,1256.38,5908444.0,640.0,23.33
2023-11-22 16:57:57,22.01,20.65,25.53,31.65,1256.36,5910444.0,640.0,23.33
2023-11-22 16:57:59,22.01,20.73,25.53,31.68,1256.59,5912444.0,636.67,23.33
2023-11-22 16:58:01,22.01,20.69,25.53,31.76,1256.41,5914444.0,640.0,23.33
2023-11-22 16:58:03,21.99,20.67,25.5,31.76,1256.7,5916444.0,640.0,23.33
2023-11-22 16:58:05,22.01,20.79,25.5,31.77,1256.43,5918444.0,640.0,23.33
2023-11-22 16:58:07,22.01,20.71,25.53,31.74,1256.19,5920444.0,640.0,23.33
2023-11-22 16:58:09,22.01,20.69,25.53,31.65,1255.83,5922444.0,640.0,23.33
2023-11-22 16:58:11,22.01,20.71,25.53,31.71,1255.75,5924444.0,640.0,23.33
2023-11-22 16:58:13,22.05,20.73,25.53,31.7,1255.71,5926444.0,640.0,23.33
2023-11-22 16:58:15,22.01,20.71,25.52,31.7,1255.04,5928444.0,640.0,23.33
2023-11-22 16:58:17,22.01,20.73,25.52,31.76,1254.82,5930444.0,640.0,23.33
2023-11-22 16:58:19,22.05,20.73,25.53,31.79,1254.22,5932444.0,640.0,23.33
2023-11-22 16:58:21,22.01,20.75,25.52,31.77,1253.67,5934444.0,640.0,23.33
2023-11-22 16:58:23,22.01,20.67,25.52,31.76,1253.36,5936444.0,640.0,23.33
2023-11-22 16:58:25,22.01,20.65,25.53,31.7,1253.46,5938444.0,640.0,23.33
2023-11-22 16:58:27,22.05,20.71,25.52,31.72,1253.01,5940444.0,640.0,23.33
2023-11-22 16:58:29,22.01,20.67,25.52,31.67,1252.58,5942444.0,640.0,23.33
2023-11-22 16:58:31,22.01,20.67,25.52,31.71,1252.33,5944444.0,636.67,23.33
2023-11-22 16:58:33,22.05,20.71,25.49,31.66,1252.47,5946444.0,640.0,23.33
2023-11-22 16:58:35,22.03,20.77,25.53,31.73,1252.64,5948444.0,640.0,23.33
2023-11-22 16:58:37,22.01,20.65,25.54,31.79,1252.72,5950444.0,640.0,23.33
2023-11-22 16:58:39,22.05,20.79,25.52,31.77,1252.77,5952444.0,640.0,23.33
2023-11-22 16:58:41,22.01,20.71,25.52,31.8,1252.24,5954444.0,640.0,23.33
2023-11-22 16:58:43,22.01,20.71,25.53,31.82,1251.48,5956444.0,636.67,23.33
2023-11-22 16:58:45,22.07,20.73,25.52,31.8,1251.57,5958444.0,640.0,23.33
2023-11-22 16:58:47,22.03,20.71,25.52,31.82,1251.35,5960444.0,640.0,23.33
2023-11-22 16:58:49,22.01,20.69,25.52,31.77,1251.45,5962444.0,640.0,23.33
2023-11-22 16:58:51,22.01,20.67,25.52,31.83,1251.38,5964444.0,640.0,23.33
2023-11-22 16:58:53,22.01,20.79,25.53,31.79,1251.65,5966444.0,640.0,23.33
2023-11-22 16:58:55,22.05,20.67,25.52,31.82,1250.99,5968444.0,640.0,23.33
2023-11-22 16:58:57,22.03,20.77,25.53,31.82,1250.93,5970444.0,640.0,23.33
2023-11-22 16:58:59,22.01,20.67,25.53,31.83,1251.16,5972444.0,640.0,23.33
2023-11-22 16:59:01,22.01,20.63,25.53,31.88,1251.3,5974444.0,640.0,23.33
2023-11-22 16:59:03,22.05,20.75,25.53,31.79,1251.52,5976444.0,640.0,23.33
2023-11-22 16:59:05,22.01,20.73,25.53,31.8,1251.44,5978444.0,640.0,23.33
2023-11-22 16:59:07,22.07,20.65,25.53,31.79,1251.17,5980444.0,640.0,23.33
2023-11-22 16:59:09,22.05,20.65,25.52,31.84,1251.49,5982444.0,640.0,23.33
2023-11-22 16:59:11,22.03,20.75,25.53,31.86,1251.26,5984444.0,640.0,23.33
2023-11-22 16:59:13,22.03,20.67,25.56,31.85,1251.69,5986444.0,640.0,23.33
2023-11-22 16:59:15,22.07,20.75,25.53,31.86,1251.33,5988444.0,640.0,23.33
2023-11-22 16:59:17,22.03,20.77,25.56,31.83,1251.78,5990444.0,640.0,23.33
2023-11-22 16:59:19,22.03,20.71,25.54,31.8,1251.91,5992444.0,640.0,23.33
2023-11-22 16:59:21,22.05,20.77,25.56,31.76,1252.14,5994444.0,640.0,23.33
2023-11-22 16:59:23,21.99,20.73,25.54,31.82,1251.32,5996444.0,640.0,23.33
2023-11-22 16:59:25,22.03,20.71,25.54,31.86,1250.8,5998444.0,640.0,23.33
2023-11-22 16:59:27,22.03,20.69,25.54,31.91,1250.92,6000444.0,640.0,23.33
2023-11-22 16:59:29,22.01,20.67,25.53,31.91,1250.96,6002444.0,640.0,23.33
2023-11-22 16:59:31,22.03,20.81,25.53,31.89,1251.23,6004444.0,640.0,23.33
2023-11-22 16:59:33,22.01,20.71,25.54,31.88,1251.89,6006444.0,640.0,23.33
2023-11-22 16:59:35,22.03,20.79,25.54,31.89,1252.55,6008444.0,636.67,23.33
2023-11-22 16:59:37,22.05,20.81,25.56,31.94,1252.3,6010444.0,640.0,23.33
2023-11-22 16:59:39,22.03,20.77,25.56,31.91,1252.25,6012444.0,640.0,23.33
2023-11-22 16:59:41,22.05,20.79,25.54,31.91,1252.84,6014444.0,640.0,23.33
2023-11-22 16:59:43,22.05,20.67,25.56,31.92,1253.97,6016444.0,640.0,23.33
2023-11-22 16:59:45,22.03,20.71,25.53,31.89,1255.03,6018444.0,640.0,23.33
2023-11-22 16:59:47,22.05,20.71,25.56,31.82,1255.61,6020444.0,640.0,23.33
2023-11-22 16:59:49,22.05,20.75,25.57,31.85,1256.14,6022444.0,640.0,23.33
2023-11-22 16:59:51,22.01,20.67,25.56,31.85,1256.82,6024444.0,640.0,23.33
2023-11-22 16:59:53,22.03,20.73,25.57,31.76,1257.32,6026444.0,640.0,23.33
2023-11-22 16:59:55,22.01,20.73,25.57,31.81,1258.85,6028444.0,640.0,23.33
2023-11-22 16:59:57,22.01,20.71,25.54,31.8,1259.32,6030444.0,640.0,23.33
2023-11-22 16:59:59,22.05,20.71,25.57,31.77,1260.39,6032444.0,640.0,23.33
2023-11-22 17:00:01,22.03,20.81,25.56,31.72,1261.37,6034444.0,640.0,23.33
2023-11-22 17:00:03,22.01,20.67,25.54,31.64,1261.65,6036444.0,640.0,23.33
2023-11-22 17:00:05,22.05,20.73,25.57,31.6,1262.6,6038444.0,636.67,23.33
2023-11-22 17:00:07,22.03,20.67,25.57,31.57,1261.96,6040444.0,640.0,23.33
2023-11-22 17:00:09,22.03,20.73,25.57,31.6,1261.8,6042444.0,640.0,23.33
2023-11-22 17:00:11,22.05,20.69,25.57,31.54,1261.84,6044444.0,640.0,23.33
2023-11-22 17:00:13,22.05,20.79,25.56,31.49,1262.01,6046444.0,640.0,23.33
2023-11-22 17:00:15,22.07,20.77,25.57,31.55,1261.79,6048444.0,640.0,23.33
2023-11-22 17:00:17,22.05,20.71,25.56,31.52,1260.71,6050444.0,640.0,23.33
2023-11-22 17:00:19,22.03,20.77,25.57,31.57,1260.06,6052444.0,640.0,23.33
2023-11-22 17:00:21,22.07,20.67,25.57,31.63,1259.73,6054444.0,640.0,23.33
2023-11-22 17:00:23,22.03,20.73,25.6,31.64,1261.51,6056444.0,640.0,23.33
2023-11-22 17:00:25,22.05,20.67,25.6,31.73,1261.72,6058444.0,640.0,23.33
2023-11-22 17:00:27,22.03,20.75,25.6,31.75,1261.4,6060444.0,640.0,23.33
2023-11-22 17:00:29,22.03,20.65,25.59,31.7,1262.51,6062444.0,640.0,23.33
2023-11-22 17:00:31,22.05,20.71,25.57,31.75,1262.51,6064444.0,640.0,23.33
2023-11-22 17:00:33,22.03,20.73,25.59,31.75,1263.12,6066444.0,640.0,23.33
2023-11-22 17:00:35,22.07,20.71,25.6,31.75,1263.19,6068444.0,640.0,23.33
2023-11-22 17:00:37,22.05,20.77,25.59,31.75,1263.13,6070444.0,640.0,23.33
2023-11-22 17:00:39,22.05,20.81,25.62,31.73,1264.02,6072444.0,640.0,23.33
2023-11-22 17:00:41,22.07,20.65,25.62,31.75,1265.22,6074444.0,640.0,23.33
2023-11-22 17:00:43,22.07,20.65,25.62,31.73,1266.21,6076444.0,640.0,23.33
2023-11-22 17:00:45,22.09,20.77,25.62,31.78,1268.1,6078444.0,640.0,23.33
2023-11-22 17:00:47,22.03,20.73,25.6,31.81,1269.86,6080444.0,640.0,23.33
2023-11-22 17:00:49,22.07,20.73,25.62,31.78,1272.43,6082444.0,640.0,23.33
2023-11-22 17:00:51,22.05,20.71,25.63,31.81,1274.21,6084444.0,640.0,23.33
2023-11-22 17:00:53,22.05,20.63,25.6,31.73,1275.12,6086444.0,640.0,23.33
2023-11-22 17:00:55,22.07,20.81,25.62,31.78,1276.05,6088444.0,640.0,23.33
2023-11-22 17:00:57,22.07,20.75,25.62,31.75,1277.65,6090444.0,640.0,23.33
2023-11-22 17:00:59,22.09,20.73,25.62,31.76,1278.8,6092444.0,640.0,23.33
2023-11-22 17:01:01,22.05,20.73,25.62,31.66,1280.72,6094444.0,640.0,23.33
2023-11-22 17:01:03,22.07,20.69,25.62,31.66,1280.01,6096444.0,640.0,23.33
2023-11-22 17:01:05,22.07,20.73,25.63,31.61,1279.05,6098444.0,640.0,23.33
2023-11-22 17:01:07,22.09,20.75,25.6,31.55,1279.72,6100444.0,640.0,23.33
2023-11-22 17:01:09,22.07,20.79,25.59,31.51,1280.08,6102444.0,640.0,23.33
2023-11-22 17:01:11,22.07,20.79,25.63,31.47,1279.35,6104444.0,640.0,23.33
2023-11-22 17:01:13,22.07,20.75,25.6,31.49,1279.53,6106444.0,640.0,23.33
2023-11-22 17:01:15,22.05,20.75,25.63,31.51,1280.08,6108444.0,640.0,23.33
2023-11-22 17:01:17,22.05,20.67,25.6,31.52,1279.99,6110444.0,640.0,23.33
2023-11-22 17:01:19,22.05,20.77,25.62,31.49,1280.6,6112444.0,640.0,23.33
2023-11-22 17:01:21,22.07,20.73,25.62,31.53,1280.89,6114444.0,640.0,23.33
2023-11-22 17:01:23,22.03,20.77,25.6,31.49,1280.65,6116444.0,640.0,23.33
2023-11-22 17:01:25,22.05,20.73,25.6,31.55,1281.12,6118444.0,640.0,23.33
2023-11-22 17:01:27,22.05,20.77,25.62,31.59,1280.55,6120444.0,640.0,23.33
2023-11-22 17:01:29,22.07,20.69,25.62,31.67,1281.35,6122444.0,640.0,23.33
2023-11-22 17:01:31,22.07,20.77,25.6,31.63,1280.75,6124444.0,636.67,23.33
2023-11-22 17:01:33,22.09,20.75,25.62,31.63,1281.44,6126444.0,640.0,23.33
2023-11-22 17:01:35,22.05,20.71,25.62,31.65,1281.42,6128444.0,640.0,23.33
2023-11-22 17:01:38,22.11,20.69,25.59,31.63,1282.0,6130444.0,640.0,23.33
2023-11-22 17:01:40,22.07,20.77,25.59,31.63,1281.85,6132444.0,636.67,23.33
2023-11-22 17:01:42,22.09,20.79,25.59,31.6,1282.0,6134444.0,640.0,23.33
2023-11-22 17:01:44,22.07,20.67,25.59,31.58,1282.33,6136444.0,640.0,23.33
2023-11-22 17:01:46,22.07,20.67,25.57,31.54,1283.01,6138444.0,640.0,23.33
2023-11-22 17:01:48,22.07,20.65,25.6,31.57,1281.63,6140444.0,640.0,23.33
2023-11-22 17:01:50,22.07,20.63,25.57,31.55,1281.77,6142444.0,640.0,23.33
2023-11-22 17:01:52,22.07,20.79,25.6,31.52,1281.21,6144444.0,640.0,23.33
2023-11-22 17:01:54,22.09,20.69,25.59,31.51,1280.13,6146444.0,640.0,23.33
2023-11-22 17:01:56,22.07,20.71,25.6,31.61,1279.19,6148444.0,640.0,23.33
2023-11-22 17:01:58,22.07,20.67,25.6,31.61,1279.81,6150444.0,640.0,23.33
2023-11-22 17:02:00,22.07,20.73,25.63,31.54,1279.71,6152444.0,640.0,23.33
2023-11-22 17:02:02,22.07,20.77,25.63,31.59,1279.49,6154444.0,640.0,23.33
2023-11-22 17:02:04,22.07,20.79,25.62,31.61,1279.02,6156444.0,640.0,23.33
2023-11-22 17:02:06,22.07,20.73,25.62,31.65,1279.43,6158444.0,640.0,23.33
2023-11-22 17:02:08,22.07,20.79,25.63,31.63,1279.3,6160444.0,640.0,23.33
2023-11-22 17:02:10,22.05,20.71,25.62,31.6,1278.84,6162444.0,640.0,23.33
2023-11-22 17:02:12,22.07,20.69,25.66,31.6,1279.65,6164444.0,640.0,23.33
2023-11-22 17:02:14,22.05,20.71,25.66,31.59,1279.48,6166444.0,640.0,23.33
2023-11-22 17:02:16,22.07,20.73,25.65,31.6,1279.42,6168444.0,636.67,23.33
2023-11-22 17:02:18,22.09,20.71,25.65,31.63,1279.63,6170444.0,640.0,23.33
2023-11-22 17:02:20,22.09,20.69,25.65,31.54,1281.16,6172444.0,640.0,23.33
2023-11-22 17:02:22,22.11,20.73,25.63,31.61,1281.34,6174444.0,640.0,23.33
2023-11-22 17:02:24,22.09,20.69,25.63,31.66,1281.41,6176444.0,640.0,23.33
2023-11-22 17:02:26,22.07,20.73,25.65,31.72,1281.33,6178444.0,640.0,23.33
2023-11-22 17:02:28,22.07,20.75,25.66,31.68,1281.54,6180444.0,640.0,23.33
2023-11-22 17:02:30,22.09,20.75,25.66,31.69,1281.45,6182444.0,640.0,23.33
2023-11-22 17:02:32,22.05,20.77,25.66,31.68,1281.88,6184444.0,640.0,23.33
2023-11-22 17:02:34,22.07,20.67,25.65,31.78,1282.3,6186444.0,636.67,23.33
2023-11-22 17:02:36,22.07,20.69,25.67,31.75,1282.92,6188444.0,640.0,23.33
2023-11-22 17:02:38,22.07,20.73,25.65,31.77,1283.14,6190444.0,640.0,23.33
2023-11-22 17:02:40,22.05,20.75,25.65,31.78,1283.1,6192444.0,640.0,23.33
2023-11-22 17:02:42,22.09,20.77,25.66,31.81,1283.51,6194444.0,640.0,23.33
2023-11-22 17:02:44,22.11,20.79,25.65,31.78,1283.99,6196444.0,640.0,23.33
2023-11-22 17:02:46,22.09,20.75,25.66,31.74,1284.79,6198444.0,640.0,23.33
2023-11-22 17:02:48,22.07,20.67,25.66,31.75,1284.84,6200444.0,640.0,23.33
2023-11-22 17:02:50,22.09,20.71,25.66,31.71,1285.08,6202444.0,640.0,23.33
2023-11-22 17:02:52,22.07,20.79,25.67,31.75,1286.05,6204444.0,640.0,23.33
2023-11-22 17:02:54,22.07,20.73,25.67,31.75,1286.41,6206444.0,640.0,23.33
2023-11-22 17:02:56,22.07,20.73,25.66,31.74,1286.2,6208444.0,640.0,23.33
2023-11-22 17:02:58,22.09,20.67,25.66,31.77,1287.05,6210444.0,640.0,23.33
2023-11-22 17:03:00,22.07,20.75,25.65,31.71,1287.42,6212444.0,640.0,23.33
2023-11-22 17:03:02,22.07,20.69,25.69,31.73,1288.23,6214444.0,640.0,23.33
2023-11-22 17:03:04,22.09,20.79,25.67,31.75,1288.45,6216444.0,640.0,23.33
2023-11-22 17:03:06,22.07,20.77,25.66,31.71,1288.1,6218444.0,640.0,23.33
2023-11-22 17:03:08,22.05,20.73,25.67,31.72,1288.01,6220444.0,640.0,23.33
2023-11-22 17:03:10,22.07,20.79,25.66,31.71,1287.59,6222444.0,640.0,23.33
2023-11-22 17:03:12,22.07,20.65,25.66,31.66,1287.88,6224444.0,640.0,23.33
2023-11-22 17:03:14,22.07,20.71,25.67,31.65,1287.88,6226444.0,640.0,23.33
2023-11-22 17:03:16,22.07,20.77,25.66,31.68,1288.02,6228444.0,636.67,23.33
2023-11-22 17:03:18,22.05,20.69,25.66,31.62,1288.08,6230444.0,640.0,23.33
2023-11-22 17:03:20,22.07,20.73,25.66,31.59,1288.44,6232444.0,640.0,23.33
2023-11-22 17:03:22,22.09,20.73,25.67,31.68,1288.56,6234444.0,640.0,23.33
2023-11-22 17:03:24,22.07,20.69,25.67,31.66,1289.38,6236444.0,640.0,23.33
2023-11-22 17:03:26,22.07,20.69,25.66,31.66,1289.51,6238444.0,640.0,23.33
2023-11-22 17:03:28,22.07,20.73,25.66,31.68,1289.48,6240444.0,640.0,23.33
2023-11-22 17:03:30,22.09,20.79,25.66,31.68,1288.7,6242444.0,640.0,23.33
2023-11-22 17:03:32,22.11,20.65,25.67,31.66,1288.74,6244444.0,640.0,23.33
2023-11-22 17:03:34,22.07,20.71,25.65,31.68,1289.0,6246444.0,640.0,23.33
2023-11-22 17:03:36,22.07,20.75,25.66,31.69,1289.56,6248444.0,640.0,23.33
2023-11-22 17:03:38,22.09,20.77,25.65,31.66,1289.64,6250444.0,640.0,23.33
2023-11-22 17:03:40,22.11,20.71,25.67,31.66,1291.03,6252444.0,640.0,23.33
2023-11-22 17:03:42,22.07,20.77,25.67,31.7,1291.69,6254444.0,640.0,23.33
2023-11-22 17:03:44,22.11,20.77,25.67,31.66,1291.53,6256444.0,640.0,23.33
2023-11-22 17:03:46,22.07,20.73,25.67,31.7,1291.7,6258444.0,640.0,23.33
2023-11-22 17:03:48,22.09,20.69,25.67,31.63,1291.62,6260444.0,636.67,23.33
2023-11-22 17:03:50,22.07,20.71,25.66,31.66,1291.53,6262444.0,640.0,23.33
2023-11-22 17:03:52,22.09,20.73,25.66,31.65,1292.15,6264444.0,640.0,23.33
2023-11-22 17:03:54,22.11,20.75,25.67,31.68,1292.49,6266444.0,640.0,23.33
2023-11-22 17:03:56,22.09,20.61,25.67,31.66,1292.43,6268444.0,640.0,23.33
2023-11-22 17:03:58,22.07,20.69,25.66,31.65,1292.49,6270444.0,640.0,23.33
2023-11-22 17:04:00,22.09,20.73,25.67,31.75,1292.66,6272444.0,640.0,23.33
2023-11-22 17:04:02,22.09,20.63,25.66,31.69,1292.6,6274444.0,640.0,23.33
2023-11-22 17:04:04,22.11,20.71,25.7,31.67,1292.98,6276444.0,640.0,23.33
2023-11-22 17:04:06,22.09,20.73,25.66,31.6,1293.01,6278444.0,640.0,23.33
2023-11-22 17:04:08,22.09,20.73,25.67,31.66,1292.3,6280444.0,640.0,23.33
2023-11-22 17:04:10,22.09,20.67,25.66,31.62,1292.58,6282444.0,640.0,23.33
2023-11-22 17:04:12,22.11,20.71,25.66,31.68,1292.85,6284444.0,640.0,23.33
2023-11-22 17:04:14,22.09,20.77,25.69,31.7,1293.63,6286444.0,636.67,23.33
2023-11-22 17:04:16,22.09,20.73,25.65,31.68,1293.1,6288444.0,640.0,23.33
2023-11-22 17:04:18,22.07,20.71,25.66,31.71,1293.04,6290444.0,640.0,23.33
2023-11-22 17:04:20,22.11,20.71,25.65,31.68,1293.05,6292444.0,640.0,23.33
2023-11-22 17:04:22,22.07,20.71,25.65,31.66,1293.09,6294444.0,640.0,23.33
2023-11-22 17:04:24,22.11,20.73,25.63,31.65,1292.75,6296444.0,640.0,23.33
2023-11-22 17:04:26,22.13,20.75,25.65,31.57,1292.99,6298444.0,640.0,23.33
2023-11-22 17:04:28,22.09,20.71,25.66,31.62,1293.23,6300444.0,640.0,23.33
2023-11-22 17:04:30,22.09,20.73,25.66,31.59,1293.37,6302444.0,640.0,23.33
2023-11-22 17:04:32,22.11,20.71,25.65,31.6,1292.97,6304444.0,640.0,23.33
2023-11-22 17:04:34,22.09,20.65,25.65,31.6,1293.01,6306444.0,640.0,23.33
2023-11-22 17:04:36,22.13,20.73,25.66,31.59,1292.96,6308444.0,640.0,23.33
2023-11-22 17:04:38,22.11,20.63,25.66,31.69,1292.92,6310444.0,640.0,23.33
2023-11-22 17:04:40,22.11,20.73,25.65,31.6,1293.03,6312444.0,640.0,23.33
2023-11-22 17:04:42,22.11,20.77,25.66,31.57,1293.24,6314444.0,640.0,23.33
2023-11-22 17:04:44,22.09,20.75,25.66,31.5,1293.1,6316444.0,640.0,23.33
2023-11-22 17:04:46,22.09,20.67,25.65,31.54,1293.13,6318444.0,640.0,23.33
2023-11-22 17:04:48,22.11,20.79,25.66,31.5,1292.99,6320444.0,640.0,23.33
2023-11-22 17:04:50,22.09,20.77,25.66,31.47,1293.5,6322444.0,640.0,23.33
2023-11-22 17:04:52,22.09,20.81,25.65,31.42,1293.15,6324444.0,640.0,23.33
2023-11-22 17:04:54,22.11,20.73,25.62,31.41,1292.71,6326444.0,640.0,23.33
2023-11-22 17:04:56,22.09,20.71,25.65,31.41,1292.73,6328444.0,640.0,23.33
2023-11-22 17:04:58,22.09,20.73,25.65,31.42,1292.64,6330444.0,640.0,23.33
2023-11-22 17:05:00,22.13,20.75,25.65,31.39,1292.66,6332444.0,640.0,23.33
2023-11-22 17:05:02,22.09,20.69,25.66,31.44,1292.48,6334444.0,640.0,23.33
2023-11-22 17:05:04,22.11,20.73,25.63,31.47,1292.16,6336444.0,640.0,23.33
2023-11-22 17:05:06,22.11,20.77,25.63,31.44,1291.92,6338444.0,640.0,23.33
2023-11-22 17:05:08,22.11,20.75,25.66,31.5,1291.54,6340444.0,640.0,23.33
2023-11-22 17:05:10,22.09,20.71,25.67,31.53,1291.74,6342444.0,640.0,23.33
2023-11-22 17:05:12,22.13,20.77,25.65,31.48,1291.23,6344444.0,640.0,23.33
2023-11-22 17:05:14,22.09,20.75,25.65,31.47,1290.89,6346444.0,640.0,23.33
2023-11-22 17:05:16,22.11,20.73,25.63,31.38,1290.67,6348444.0,640.0,23.33
2023-11-22 17:05:18,22.11,20.77,25.67,31.35,1290.17,6350444.0,640.0,23.33
2023-11-22 17:05:20,22.13,20.73,25.66,31.39,1290.56,6352444.0,640.0,23.33
2023-11-22 17:05:22,22.11,20.73,25.66,31.41,1290.0,6354444.0,640.0,23.33
2023-11-22 17:05:24,22.13,20.77,25.65,31.42,1289.82,6356444.0,640.0,23.33
